"wikidataId","fullName","type","inceptionDate","terminationDate","altNames","affiliations","countries","competitions","homeVenueNames","homeVenueCapacities","locations","allRugbyIds","googleKnowlIds","wikipediaEn","wikipediaFr","wikipediaIt","wikipediaEs","wikipediaJa","dbpediaId"
"Q96371391","Aberdeen Nomads RFC","rugby union club",NA,NA,"Aberdeen Nomads Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,"11j5hn32t6","Aberdeen_Nomads_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Aberdeen_Nomads_RFC"
"Q96372319","Ardrossan Castle Foot-Ball Club","defunct rugby union club",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11fwc1bn0h","Ardrossan_Castle_Foot-Ball_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Ardrossan_Castle_Foot-Ball_Club"
"Q96373062","Bandon R.F.C.","rugby union club",NA,NA,"Bandon; Bandon Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,"11fsw4g8sl","Bandon_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Bandon_R.F.C."
"Q96374913","China Lions","rugby union club",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11j91_g28l","China_Lions",NA,NA,"China_Lions",NA,"http://dbpedia.org/resource/China_Lions"
"Q96375057","Cities District rugby team","rugby union team",NA,NA,"Glasgow-Edinburgh District rugby team; Cities District (rugby union); Cities; Cities District",NA,"United Kingdom",NA,NA,NA,NA,NA,"11j3735b49","Cities_District_(rugby_union)",NA,NA,NA,NA,"http://dbpedia.org/resource/Cities_District_(rugby_union)"
"Q96375642","Cranbrook RFC","rugby union club",NA,NA,"Cranbrook Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,"11jg8qpwzz","Cranbrook_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Cranbrook_RFC"
"Q96379929","Greenock Osborne F.C.","rugby union club",NA,NA,"Osborne Football Club",NA,NA,NA,NA,NA,NA,NA,"11fwpb13wx","Greenock_Osborne_F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Greenock_Osborne_F.C."
"Q96391639","Malaysia Valke","rugby union club",NA,NA,NA,NA,"Malaysia",NA,NA,NA,NA,NA,"11ft3vwvd6","Malaysia_Valke",NA,NA,"Malaysia_Valke",NA,"http://dbpedia.org/resource/Malaysia_Valke"
"Q96394258","Muddy York RFC","rugby union club",NA,NA,"Muddy; Toronto Muddy York Rugby Football Club",NA,NA,NA,NA,NA,NA,NA,"11j6tw3mzl","Muddy_York_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Muddy_York_RFC"
"Q96397933","Oxford Brookes University Rugby Football Club","rugby union club",NA,NA,"OBURFC; Oxford Brookes University RFC",NA,"United Kingdom",NA,NA,NA,NA,NA,"11fw_ffkdq","Oxford_Brookes_University_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Oxford_Brookes_University_Rugby_Football_Club"
"Q96398205","Paisley Football and Shinty Club","rugby union club",NA,NA,"Paisley Royal Football and Shinty Club",NA,NA,NA,NA,NA,NA,NA,"11j6tw3sm1","Paisley_Football_and_Shinty_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Paisley_Football_and_Shinty_Club"
"Q96400361","Provinces District","rugby union club",NA,NA,"Provinces District (rugby union); Provinces",NA,"United Kingdom",NA,NA,NA,NA,NA,"11j376313r","Provinces_District_(rugby_union)",NA,NA,NA,NA,"http://dbpedia.org/resource/Provinces_District_(rugby_union)"
"Q96418948","Michigan RFC","rugby union club",NA,NA,"Michigan Rugby Football Club",NA,NA,NA,NA,NA,NA,NA,"11jnt6jb2v","Michigan_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Michigan_RFC"
"Q97162969","York RUFC","rugby union club",NA,NA,"York Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,"11j_v9f1mz","York_RUFC",NA,NA,NA,NA,"http://dbpedia.org/resource/York_RUFC"
"Q97177935","Chicken Rugby","rugby union team",NA,NA,NA,NA,"Italy",NA,NA,NA,"Rozzano",NA,"11fv40jc3p",NA,NA,"Chicken_Rugby",NA,NA,NA
"Q97180206","Ragbi klub Dorćol","rugby union team",NA,NA,NA,NA,"Serbia",NA,NA,NA,NA,NA,"11jg4r5cn2",NA,NA,"Ragbi_klub_Dor%C4%87ol",NA,NA,NA
"Q97196490","ESC BAC ASP","rugby union club",1968-05-01,NA,"Entente des Avens; ESC-BAC; SCAR-ESC-BAC; Entente Baixas Espira de l'Agly Peyrestortes",NA,"France",NA,NA,NA,NA,NA,"11j94fsqy3",NA,NA,NA,NA,NA,NA
"Q97356777","San Diego State Aztecs rugby","rugby union team",NA,NA,"San Diego State Aztecs rugby union; Aztecs; San Diego State Aztecs; rugby club",NA,"U.S.A.",NA,NA,NA,NA,NA,"11jp0fmjd1","San_Diego_State_Aztecs_rugby_union",NA,NA,NA,NA,"http://dbpedia.org/resource/San_Diego_State_Aztecs_rugby_union"
"Q97368682","Saint-Priest rugby","rugby union team",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Priest",NA,NA,NA,NA,NA,NA,NA,NA
"Q97491457","XV du Coudon","rugby union team",1965-01-01,NA,"RCV; Rugby Club La Valette Le Revest La Garde Le Pradet; RC La Valette Le Revest La Garde Le Pradet; RC valettois; RC valettois revestois; RCVR; RCVRGP; Rugby Club valettois; Rugby Club valettois revestois",NA,"France",NA,NA,NA,"La Valette-du-Var",NA,"11k0qtx7rz",NA,"XV_du_Coudon",NA,NA,NA,NA
"Q97861229","Kanaloa Hawai’i","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kanaloa_Hawaii",NA,NA,NA,NA,NA
"Q98462471","Union sportive Coarraze Nay rugby","rugby union team",1962-03-12,NA,"Union sportive Coarraze Nay; US Coarraze Nay; USCN",NA,"France",NA,NA,NA,"Nay",NA,"11jx604f41",NA,"Union_sportive_Coarraze_Nay_rugby",NA,NA,NA,NA
"Q98539235","VfR Döhren","rugby union team",2007-01-01,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q98734347","Landarbaso Rugby Taldea","rugby union team",2019-01-01,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q99469829","Oulu Rugby Club","rugby union team",NA,NA,NA,NA,"Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q100605533","Pilier Rugby Club","rugby union team",1989-01-01,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q100805570","Poissy Athlétique Club","defunct rugby union club",NA,NA,NA,NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q100805632","MLSGP Rugby","rugby union club",NA,NA,"MLSGP 78",NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q101161486","Union sportive vizilloise rugby","rugby union team",1902-01-01,NA,"Union sportive vizilloise; US Vizille; Amicale sportive vizilloise; Stade vizillois",NA,"France",NA,NA,NA,"Vizille",NA,"11mvp8jdjn",NA,"Union_sportive_vizilloise_rugby",NA,NA,NA,NA
"Q102192821","Stade métropolitain","rugby union team",2020-01-01,NA,NA,NA,"France",NA,NA,NA,"Villeurbanne",NA,"11qnt6fj2v",NA,"Stade_m%C3%A9tropolitain",NA,NA,NA,NA
"Q102422275","Union sportive usselloise","rugby union team",1941-01-01,NA,"US Ussel",NA,"France",NA,NA,NA,"Ussel",NA,"11qp16hkdj",NA,"Union_sportive_usselloise",NA,NA,NA,NA
"Q102860900","Candás Rugby Club","rugby union team",NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q103468941","Stade Marivalois","rugby union team",1972-01-01,NA,NA,"French Rugby Federation","France",NA,NA,NA,"Lacapelle-Marival",NA,NA,NA,NA,NA,NA,NA,NA
"Q103819785","CAR Sevilla","rugby union team",1976-01-01,NA,"C.A.R",NA,"Spain","División de Honor B de Rugby",NA,NA,NA,NA,"11mvm33dyg","CAR_Sevilla",NA,NA,"CAR_Coanda_Sevilla",NA,NA
"Q104598189","Rugby Club Junkers","rugby union team",NA,NA,NA,NA,"Georgia",NA,NA,NA,"Kiketi",NA,"11qp2_49zf",NA,"Rugby_Club_Iunkerebi",NA,NA,NA,NA
"Q104626007","Moana Pasifika","rugby union team",2020-01-01,NA,NA,NA,"New Zealand","Super Rugby","Mount Smart Stadium",NA,"Auckland",NA,"11lkrbwztt","Moana_Pasifika","Moana_Pasifika","Moana_Pasifika","Moana_Pasifika","%E3%83%A2%E3%82%A2%E3%83%8A%E3%83%BB%E3%83%91%E3%82%B7%E3%83%95%E3%82%A3%E3%82%AB","http://dbpedia.org/resource/Moana_Pasifika"
"Q104649868","North Island (rugby union)","rugby union team",NA,NA,"North Island",NA,"New Zealand",NA,NA,NA,NA,NA,"11hj7xqpgf","North_Island_(rugby_union)","%C3%8Ele_du_Nord_(rugby_%C3%A0_XV)",NA,NA,NA,"http://dbpedia.org/resource/North_Island_(rugby_union)"
"Q104649869","South Island (rugby union)","rugby union team",NA,NA,"South Island",NA,"New Zealand",NA,NA,NA,NA,NA,"11hj7xj8pv","South_Island_(rugby_union)","%C3%8Ele_du_Sud_(rugby_%C3%A0_XV)",NA,NA,NA,"http://dbpedia.org/resource/South_Island_(rugby_union)"
"Q104841744","Berlin Irish RFC","rugby union team",NA,NA,"Berlin Irish; Berlin Irish Rugby Football Club",NA,"Germany",NA,NA,NA,NA,NA,"11n5vg20wk","Berlin_Irish_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Berlin_Irish_RFC"
"Q104845428","Newton Aycliffe RUFC","rugby union club",NA,NA,"Newton Aycliffe; Newton Aycliffe Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,"11lkzg2_kr","Newton_Aycliffe_RUFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newton_Aycliffe_RUFC"
"Q104851532","Dallas RFC","rugby union team",NA,NA,"Dallas Rugby; The Reds; Dallas Rugby Football Club",NA,NA,NA,NA,NA,NA,NA,"11jy0yyhjm","Dallas_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Dallas_RFC"
"Q104855938","Canterbury","rugby union team",NA,NA,"Canterbury Rugby Union Team",NA,"New Zealand",NA,NA,NA,NA,NA,"11hspmhd8b","Canterbury_(National_Provincial_Championship)",NA,NA,"Canterbury_(rugby)","%E3%82%AB%E3%83%B3%E3%82%BF%E3%83%99%E3%83%AA%E3%83%BC_(NPC)",NA
"Q104855944","North Harbour Rugby Union Team","rugby union team",NA,NA,NA,NA,"New Zealand","National Provincial Championship",NA,NA,NA,NA,"11lpwfs5m8","North_Harbour_(National_Provincial_Championship)",NA,NA,"North_Harbour_(rugby)",NA,NA
"Q104856087","Tasman Rugby Union Team","rugby union team",NA,NA,"Tasman Mako; タスマン・マコ",NA,"New Zealand",NA,NA,NA,NA,NA,"11lpwgngl_","Tasman_(National_Provincial_Championship)",NA,NA,"Tasman_Mako","%E3%82%BF%E3%82%B9%E3%83%9E%E3%83%B3_(NPC)",NA
"Q104856093","Wellington Rugby Union Team","rugby union team",NA,NA,"Wellington Lions; ウェリントン・ライオンズ",NA,"New Zealand",NA,NA,NA,NA,NA,"11hspmpp5l","Wellington_(National_Provincial_Championship)",NA,NA,"Wellington_Lions","%E3%82%A6%E3%82%A7%E3%83%AA%E3%83%B3%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA",NA
"Q104856095","Counties Manukau Rugby Union Team","rugby union team",NA,NA,"カウンティース・マヌカウ",NA,NA,NA,NA,NA,NA,NA,"11hspmftqm","Counties_Manukau_(National_Provincial_Championship)",NA,NA,"Counties_Manukau_Steelers",NA,NA
"Q104856096","Hawke's Bay Rugby Union Team","rugby union team",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,"11lpwg_w5x","Hawke%27s_Bay_(National_Provincial_Championship)",NA,NA,"Hawke%27s_Bay_Magpies",NA,NA
"Q104856099","Manawatu Rugby Union Team","rugby union team",NA,NA,"Manawatu Turbos",NA,"New Zealand",NA,NA,NA,NA,NA,"11kkvg6cnn","Manawatu_(National_Provincial_Championship)",NA,NA,"Manawatu_Turbos",NA,NA
"Q104856105","Northland Rugby Union Team","rugby union team",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,"11hspnwt_l","Northland_(National_Provincial_Championship)",NA,NA,"Northland_(rugby)",NA,NA
"Q104856109","Otago Rugby Union Team","rugby union team",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,"11kkvg5071","Otago_(National_Provincial_Championship)",NA,NA,"Otago_Razorbacks",NA,NA
"Q104856112","Southland","rugby union team",NA,NA,"Southland Rugby Union Team; サウスランド・スタッグス; Southland Stags",NA,"New Zealand",NA,NA,NA,NA,NA,"11kkvgd3bp","Southland_(National_Provincial_Championship)",NA,NA,"Southland_Stags","%E3%82%B5%E3%82%A6%E3%82%B9%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BB%E3%82%B9%E3%82%BF%E3%83%83%E3%82%B0%E3%82%B9",NA
"Q104856115","Taranaki Rugby Union Team","rugby union team",NA,NA,"タラナキ・ブルズ",NA,"New Zealand",NA,NA,NA,NA,NA,"11lpwg9vjx","Taranaki_(National_Provincial_Championship)",NA,NA,"Taranaki_Bulls","%E3%82%BF%E3%83%A9%E3%83%8A%E3%82%AD_(NPC)",NA
"Q104879075","Rugby Eagles Luxembourg","rugby union club",NA,NA,NA,NA,"Luxembourg",NA,NA,NA,NA,NA,"11qprcclrm","Rugby_Eagles_Luxembourg",NA,NA,NA,NA,"http://dbpedia.org/resource/Rugby_Eagles_Luxembourg"
"Q104901906","Waikato Rugby Union Team","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11hspnbqgy","Waikato_(National_Provincial_Championship)",NA,NA,"Waikato_Mooloos","%E3%83%AF%E3%82%A4%E3%82%AB%E3%83%88_(NPC)",NA
"Q105328944","Sport athlétique bordelais rugby","rugby union team",1892-03-16,1972-02-04,"SAB; SA Bordeaux; Sport athlétique Bordeaux Mérignac",NA,"France",NA,NA,NA,"Bordeaux",NA,"11ns14fztq",NA,"Sport_athl%C3%A9tique_bordelais_rugby",NA,NA,NA,NA
"Q105334502","Saint Vincent and the Grenadines national rugby union team","national rugby union team",NA,NA,NA,NA,"Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,"11qp_48wm9","Saint_Vincent_and_the_Grenadines_national_rugby_union_team","%C3%89quipe_de_Saint-Vincent-et-les-Grenadines_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_di_Saint_Vincent_e_Grenadine","Selecci%C3%B3n_de_rugby_de_San_Vicente_y_las_Granadinas",NA,NA
"Q105561254","Royal Air Force Rugby Union","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Royal_Air_Force_Rugby_Union",NA,NA,NA,NA,"http://dbpedia.org/resource/Royal_Air_Force_Rugby_Union"
"Q105883493","United States national under-23 rugby union team","rugby union team",NA,NA,"Men's Collegiate All-Americans",NA,NA,NA,NA,NA,NA,NA,NA,"United_States_national_under-23_rugby_union_team",NA,NA,NA,NA,"http://dbpedia.org/resource/United_States_national_under-23_rugby_union_team"
"Q106203603","Belgium national under-20 rugby union team","rugby union team",NA,NA,NA,NA,"Belgium",NA,NA,NA,NA,NA,NA,NA,"%C3%89quipe_de_Belgique_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,"Selecci%C3%B3n_juvenil_de_rugby_de_B%C3%A9lgica",NA,NA
"Q106427613","Jeunesse olympique pradéenne Conflent Canigou rugby","rugby union team",1965-01-01,NA,"JO Prades; JO Prades Conflent Canigou",NA,"France",NA,NA,NA,"Prades",NA,NA,NA,"Jeunesse_olympique_prad%C3%A9enne_Conflent_Canigou_rugby",NA,NA,NA,NA
"Q106588324","Olympique de Paris (rugby union, 1897)","rugby union team",1897-01-01,1926-01-01,"Olympique (Paris, 1897); Sporting club de Vaugirard",NA,"France",NA,NA,NA,"Paris",NA,NA,NA,"Olympique_(rugby_%C3%A0_XV,_1897)",NA,NA,NA,NA
"Q106620854","WRC Te Werve","rugby union team",NA,NA,"Te Werve",NA,"Netherlands",NA,NA,NA,NA,NA,"11r8t1fl6n",NA,NA,NA,NA,NA,NA
"Q106731048","Union athlétique Gujan-Mestras","rugby union team",1908-01-01,NA,"UA Gujan-Mestras; UAGM",NA,"France",NA,NA,NA,"Gujan-Mestras",NA,NA,NA,"Union_athl%C3%A9tique_Gujan-Mestras",NA,NA,NA,NA
"Q106784645","Olympique de Besançon rugby","rugby union team",1904-01-01,NA,"Olympique bisontin; Racing Club franc-comtois",NA,"France",NA,NA,NA,"Besançon",NA,NA,NA,"Olympique_de_Besan%C3%A7on_rugby",NA,NA,NA,NA
"Q106956542","Avenir de Bizanos","rugby union team",1924-10-09,NA,"Avenir Bizanos",NA,"France",NA,NA,NA,"Bizanos",NA,NA,NA,"Avenir_de_Bizanos",NA,NA,NA,NA
"Q106963648","Union sportive Garazi","rugby union team",1963-01-01,2003-09-01,"US Garazi",NA,"France",NA,NA,NA,"Saint-Jean-Pied-de-Port",NA,NA,NA,"Union_sportive_Garazi",NA,NA,NA,NA
"Q107020076","Union sportive castillonnaise","rugby union team",NA,NA,"USC; Union sportive castillonnaise rugby; US Castillon",NA,"France",NA,NA,NA,"Saint-Magne-de-Castillon",NA,NA,NA,NA,NA,NA,NA,NA
"Q107065192","Union sportive mugronnaise","rugby union team",1958-05-12,NA,"USM; US Mugron",NA,"France",NA,NA,NA,"Mugron",NA,NA,NA,NA,NA,NA,NA,NA
"Q107094470","Biscarrosse olympique rugby","rugby union team",1922-01-01,NA,"BO; Biscarrosse olympique",NA,"France",NA,NA,NA,"Biscarrosse",NA,NA,NA,NA,NA,NA,NA,NA
"Q107304762","Pacific Pride","rugby union team",NA,NA,"Pacific Pride (rugby union); ; Rugby Canada National Development Academy",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific_Pride_(rugby_union)",NA,NA,NA,NA,"http://dbpedia.org/resource/Pacific_Pride_(rugby_union)"
"Q107339843","Union sportive pouillonnaise","rugby union team",1921-01-01,2021-06-01,"USP; US Pouillon",NA,"France",NA,NA,NA,"Pouillon",NA,NA,NA,NA,NA,NA,NA,NA
"Q107339878","Association sportive des bleuets labatutois","rugby union team",1908-01-01,2021-06-01,"ASBL; ASB Labatut",NA,"France",NA,NA,NA,"Labatut",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345439","Jeunesse sportive de Labouheyre","rugby union team",1903-01-01,NA,"JSL; JS Labouheyre",NA,"France",NA,NA,NA,"Labouheyre",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345489","Parentis sport rugby","rugby union team",1922-01-01,NA,"PSR; Parentis SR",NA,"France",NA,NA,NA,"Parentis-en-Born",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345498","Rugby Club Nord Landes","rugby union team",2019-05-24,NA,"RC Nord Landes; RCNL",NA,"France",NA,NA,NA,"Labouheyre",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345506","Rugby Club Pouillon Labatut","rugby union team",2021-06-01,NA,"RC Pouillon Labatut; RCPL",NA,"France",NA,NA,NA,"Pouillon",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345634","Étoile sportive léonnaise","rugby union team",1906-01-01,2020-06-26,"ESL; ES Léon",NA,"France",NA,NA,NA,"Léon",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345657","Racing Club linxois","rugby union team",1922-01-01,2001-06-04,"RC Linxe; RCL",NA,"France",NA,NA,NA,"Linxe",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345666","Union sportive castésienne","rugby union team",1907-01-01,2001-06-04,"USC; SCC; Sporting Club castésien; US Castets",NA,"France",NA,NA,NA,"Castets",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345674","Rugby Castets Linxe","rugby union team",2001-06-05,2020-06-26,"RCL",NA,"France",NA,NA,NA,"Linxe",NA,NA,NA,NA,NA,NA,NA,NA
"Q107345684","Association côte Landes rugby","rugby union team",2020-06-27,NA,"ACLR",NA,"France",NA,NA,NA,"Léon",NA,NA,NA,NA,NA,NA,NA,NA
"Q107349465","Union sportive de Salles","rugby union team",NA,NA,"US Salles; USS",NA,"France",NA,NA,NA,"Salles",NA,NA,NA,"Union_sportive_de_Salles",NA,NA,NA,NA
"Q107354114","Tigres Rugby Club","rugby union club",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigres_Rugby_Club",NA,NA
"Q107501652","Aberdeenshire RFC","rugby union club",NA,NA,"Aberdeenshire Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Aberdeenshire_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Aberdeenshire_RFC"
"Q107501653","Banff RFC","rugby union club",NA,NA,"Banff Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Banff_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Banff_RFC"
"Q107501654","Blairgowrie RFC","rugby union club",NA,NA,"Blairgowrie Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Blairgowrie_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Blairgowrie_RFC"
"Q107501655","Carnoustie HSFP","rugby union club",NA,NA,"Carnoustie High School Former Pupils Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Carnoustie_HSFP",NA,NA,NA,NA,"http://dbpedia.org/resource/Carnoustie_HSFP"
"Q107501656","Carrick RFC","rugby union club",NA,NA,"Carrick Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Carrick_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Carrick_RFC"
"Q107501657","Dundee University Medics RFC","rugby union club",NA,NA,"Dundee University Medics; Dundee University Medics Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Dundee_University_Medics_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Dundee_University_Medics_RFC"
"Q107501658","Garioch RFC","rugby union club",NA,NA,"Garioch Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Garioch_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Garioch_RFC"
"Q107501659","Huntly RFC","rugby union club",NA,NA,"Huntly Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Huntly_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Huntly_RFC"
"Q107501660","Kinross RFC","rugby union club",NA,NA,"Kinross Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Kinross_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Kinross_RFC"
"Q107501662","Mackie Academy RFC","rugby union club",NA,NA,"Mackie Academy Former Pupils Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mackie_Academy_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mackie_Academy_RFC"
"Q107501664","Newton Stewart RFC","rugby union club",NA,NA,"Newton Stewart Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newton_Stewart_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newton_Stewart_RFC"
"Q107522959","Ashhurst Pohangina RFC","rugby union club",NA,NA,"Ashhurst Pohangina Rugby Football Club",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107522996","Bulls RFC","rugby union club",NA,NA,"Bulls Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523022","Bunnythorpe RFC","rugby union club",NA,NA,"Bunnythorpe Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523082","Bush RFC","rugby union club",NA,NA,"Bush Rugby Football Club; Wairarapa-Bush RFC; Wairarapa-Bush Rugby Football Club; ブッシュ・ラグビー・フットボール・クラブ; ワイララパ＝ブッシュ・ラグビー・フットボール・クラブ; ワイララパ＝ブッシュRFC",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523101","College Old Boys RFC","rugby union club",NA,NA,"COB; College Old Boys Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523111","Dannevirke Sports Club","rugby union club",NA,NA,"DSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523234","Feilding Yellows RFC","rugby union club",NA,NA,"Feilding Yellows; Feilding Yellows Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523248","Freyberg Old Boys RFC","rugby union club",NA,NA,"Freyberg Old Boys; Freyberg Old Boys Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523279","Halcombe RFC","rugby union club",NA,NA,"Halcombe Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523342","Linton Army RFC","rugby union club",NA,NA,"Linton Army Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523353","Massey University RFC","rugby union club",NA,NA,"Massey University Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107523369","Old Boys Marist","rugby union club",NA,NA,"Marist",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q107524249","Stobswell RFC","rugby union club",NA,NA,"Stobswell Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Stobswell_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Stobswell_RFC"
"Q107536634","Arbroath RFC","rugby union club",NA,NA,"Arbroath Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Arbroath_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Arbroath_RFC"
"Q107545900","Inverness Craig Dunain RFC","rugby union club",NA,NA,"Inverness Craig Dunain Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Inverness_Craig_Dunain_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Inverness_Craig_Dunain_RFC"
"Q107556848","Fraserburgh RFC","rugby union club",NA,NA,"Fraserburgh Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Fraserburgh_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Fraserburgh_RFC"
"Q107556977","Turriff RFC","rugby union club",NA,NA,"Turriff Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Turriff_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Turriff_RFC"
"Q107565140","Aberfeldy RFC","rugby union club",NA,NA,"Aberfeldy Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Aberfeldy_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Aberfeldy_RFC"
"Q107642851","Rugby Club pays de Roquefort","rugby union team",1905-01-01,NA,"RCP Roquefort; RCPR",NA,"France",NA,NA,NA,"Roquefort",NA,NA,NA,NA,NA,NA,NA,NA
