"origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q5487225","Frank Herne","Frank Herne","Frank_Herne","senior_club","2013-2018","pumas","Pumas_(Currie_Cup)",101,195,"2013","2018"
"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2007-2007","s.a. schools academy",NA,0,0,"2007","2007"
"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2011-2011","south african kings","Southern_Kings",3,0,"2011","2011"
"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2013-2013","south africa president's xv","South_Africa_President%27s_XV",4,0,"2013","2013"
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","amateur","1914-1919","cape town highlanders","Cape_Town_Highlanders",0,0,"1914","1919"
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","amateur","NA-NA","villagers","Villager_Football_Club",0,0,NA,NA
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","senior_club","1919-1920","blackheath f.c.","Blackheath_F.C.",0,0,"1919","1920"
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","senior_club","NA-NA","barbarian f.c.","Barbarian_F.C.",2,0,NA,NA
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","international","1920-1921","england","England_national_rugby_union_team",6,0,"1920","1921"
"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","international","1921-1924","south africa","South_African_College_Schools",6,0,"1921","1924"
"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","amateur","NA-NA","toombul, qld.",NA,NA,NA,"NA","NA"
"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","senior_club","1900-1904","queensland","Queensland_Reds",13,0,"1900","1904"
"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","international","1903-1904","australia","Australia_national_rugby_union_team",2,0,"1903","1904"
"Q5489175","Frank Reginald Adams","Frank Reginald Adams","Frank_Reginald_Adams","senior_club","NA-NA","richmond f.c.","Richmond_F.C.",NA,NA,"NA","NA"
"Q5489175","Frank Reginald Adams","Frank Reginald Adams","Frank_Reginald_Adams","international","1875-1879",NA,"Newcastle_upon_Tyne",7,10,"1875","1879"
"Q5489284","Frank Row","Frank Row","Frank_Row","senior_club","1896-1902","new south wales","New_South_Wales_Waratahs",10,0,"1896","1902"
"Q5489284","Frank Row","Frank Row","Frank_Row","international","1899-1899",NA,"Dalby,_Queensland",3,0,"1899","1899"
"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","amateur","NA-NA","barbarian f.c.","Barbarian_F.C.",0,0,NA,NA
"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","amateur","NA-NA","richmond f.c.","Richmond_F.C.",0,0,NA,NA
"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","international","1896-1905","england","England_national_rugby_union_team",14,5,"1896","1905"
"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","international","1899-1903","british isles","British_%26_Irish_Lions",7,0,"1899","1903"
"Q5489975","Frank Tobin","Frank Tobin","Frank_Tobin","international","1871-1871","england","England",1,0,"1871","1871"
"Q5490242","Frank Waters","Frank Waters","Frank_Waters_(rugby_union)","amateur","NA-NA","london scottish","London_Scottish_F.C.",0,0,NA,NA
"Q5490242","Frank Waters","Frank Waters","Frank_Waters_(rugby_union)","international","1930-1932","scotland","Scotland_national_rugby_union_team",7,0,"1930","1932"
"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","senior_club","2011-","western province","Western_Province_(rugby_union)",41,5,"2011",NA
"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","senior_club","2011-","stormers","Stormers",150,20,"2011",NA
"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","international","2013-","south africa","South_Africa_national_rugby_union_team",76,5,"2013",NA
"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","amateur","NA-NA","oxford university rfc","Oxford_University_RFC",0,0,NA,NA
"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","amateur","NA-NA","anglo-scots",NA,0,0,NA,NA
"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","international","1959-1963","scotland","Scotland_national_rugby_union_team",17,3,"1959","1963"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2006-2011","edinburgh rugby","Edinburgh_Rugby",28,10,"2006","2011"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2011-2013","sale sharks","Sale_Sharks",42,15,"2011","2013"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2013-2014","newcastle falcons","Newcastle_Falcons",21,5,"2013","2014"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2014-","edinburgh rugby","Edinburgh_Rugby",71,25,"2014",NA
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2015-2015","→glasgow warriors","Glasgow_Warriors",1,0,"2015","2015"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2006-2007","scotland u19","Scotland_national_under-19_rugby_union_team",5,0,"2006","2007"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2007-2008","scotland u20","Scotland_national_under-20_rugby_union_team",4,0,"2007","2008"
"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2009-","scotland a","Scotland_A_national_rugby_union_team",3,0,"2009",NA
"Q5494430","Fred Alexander","Fred Alexander","Fred_Alexander_(rugby_union)","international","1891-1891","south africa","South_Africa",2,0,"1891","1891"
"Q5494458","Fred Andrews","Fred Andrews","Fred_Andrews_(rugby_union)","amateur","NA-NA","swansea rfc","Swansea_RFC",0,0,NA,NA
"Q5494458","Fred Andrews","Fred Andrews","Fred_Andrews_(rugby_union)","international","1884-1884","wales",NA,2,0,"1884","1884"
"Q5494638","Fred Birt","Fred Birt","Fred_Birt","amateur","1906-1922","newport rfc","Newport_RFC",0,0,"1906","1922"
"Q5494638","Fred Birt","Fred Birt","Fred_Birt","amateur","NA-NA","monmouthshire","Monmouthshire_County_RFC",0,0,NA,NA
"Q5494638","Fred Birt","Fred Birt","Fred_Birt","international","1911-1913","wales","Wales",7,7,"1911","1913"
"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","senior_club","NA-NA","skipton rfc",NA,0,0,NA,NA
"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","senior_club","NA-NA","yorkshire","Yorkshire_Rugby_Football_Union",33,0,NA,NA
"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","international","1886-1889","england",NA,6,0,"1886","1889"
"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","NA-NA","bridgwater & albion",NA,0,0,NA,NA
"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","NA-NA","grangetown stars",NA,0,0,NA,NA
"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","1895-1899","cardiff rfc","Cardiff_RFC",0,0,"1895","1899"
"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","international","1898-1899","wales","Wales_national_rugby_union_team",4,0,"1898","1899"
"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","amateur","1992-2007","shannon","Shannon_RFC",88,95,"1992","2007"
"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","senior_club","1995-2008","munster","Munster_Rugby",201,195,"1995","2008"
"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","international","1995-2005","ireland","Republic_of_Ireland",62,25,"1995","2005"
"Q112135581","Shamus Hurley-Langton","Shamus Hurley-Langton","Shamus_Hurley-Langton","senior_club","2020-2021","manawatu","Manawatu_(National_Provincial_Championship)",18,15,"2020","2021"
"Q112135581","Shamus Hurley-Langton","Shamus Hurley-Langton","Shamus_Hurley-Langton","senior_club","2022-","connacht","Connacht_Rugby",27,20,"2022",NA
"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","NA-NA","bridgend rfc","Bridgend_Ravens",0,0,NA,NA
"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","NA-NA","neath rfc","Neath_RFC",0,0,NA,NA
"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","NA-NA","glamorgan","Glamorgan_County_RFC",0,0,NA,NA
"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","international","1894-1896","wales","Wales",3,0,"1894","1896"
"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","amateur","NA-NA","morriston rfc","Morriston_RFC",0,0,NA,NA
"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","amateur","NA-NA","glamorgan",NA,0,0,NA,NA
"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","international","1903-1903","wales","Wales_national_rugby_union_team",1,0,"1903","1903"
"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","international","1904-1904","british isles","British_%26_Irish_Lions",1,0,"1904","1904"
"Q5496000","Fred Nicholson","Fred Nicholson","Fred_Nicholson_(rugby_union)","international","1904-1904",NA,"Brisbane",1,0,"1904","1904"
"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","NA-NA","briton ferry rfc","Briton_Ferry_RFC",0,0,NA,NA
"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","NA-NA","aberavon rfc","Aberavon_RFC",0,0,NA,NA
"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","NA-NA","neath rfc","Neath_RFC",0,0,NA,NA
"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","international","1912-1913","wales",NA,5,0,"1912","1913"
"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","amateur","1930-1938","wanderers rfc",NA,0,0,"1930","1938"
"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","senior_club","1929-1930","eastern province","Eastern_Province_Elephants",0,0,"1929","1930"
"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","senior_club","1930-1939","transvaal","Golden_Lions",0,0,"1930","1939"
"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","international","1933-1933","south africa","South_Africa_national_rugby_union_team",3,0,"1933","1933"
"Q5496401","Fred Thompson","Fred Thompson","Fred_Thompson_(rugby_union)","international","1913-1914","wallabies","Australia_national_rugby_union_team",6,0,"1913","1914"
"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","senior_club","1903-1903","glebe rufc",NA,112,0,"1903","1903"
"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","senior_club","1905-1914","new south wales","New_South_Wales_Waratahs",45,0,"1905","1914"
"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","international","1907-1914",NA,"Staffordshire",12,0,"1907","1914"
"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1891-1894","clifton","Clifton_College",0,0,"1891","1894"
"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1894-1899","bath","Bath_Rugby",0,0,"1894","1899"
"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1896-1897","bristol","Bristol_Bears",0,0,"1896","1897"
"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1896-1897","abergavenny rfc","Abergavenny_RFC",0,0,"1896","1897"
"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","international","1899-1899","british isles","British_%26_Irish_Lions",1,0,"1899","1899"
"Q112147735","Tharquinn Manuel","Tharquinn Manuel","Tharquinn_Manuel","senior_club","2022-2022","blue bulls","Blue_Bulls",3,0,"2022","2022"
"Q5497610","Frederick Currey","Frederick Currey","Frederick_Currey","amateur","NA-NA","marlborough nomads","Marlborough_Nomads",0,0,NA,NA
"Q5497610","Frederick Currey","Frederick Currey","Frederick_Currey","international","1872-1872","england","England_national_rugby_union_team",1,0,"1872","1872"
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","NA-NA","st. thomas'","Guy%27s,_Kings_and_St_Thomas%27_RFC",0,0,NA,NA
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","NA-NA","london scottish f.c.","London_Scottish_F.C.",0,0,NA,NA
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","NA-NA","barbarian f.c.","Barbarian_F.C.",0,0,NA,NA
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","senior_club","1891-1891","west of scotland district","West_of_Scotland_District_(rugby_union)",0,0,"1891","1891"
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","senior_club","1893-1893","middlesex","Middlesex_Rugby_Football_Union",0,0,"1893","1893"
"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","international","1890-1892","scotland","West_of_Scotland_District_(rugby_union)",9,1,"1890","1892"
"Q5497961","Frederick Harding Turner","Frederick Harding Turner","Frederick_Harding_Turner","senior_club","1911-1911","whites trial",NA,0,0,"1911","1911"
"Q5497961","Frederick Harding Turner","Frederick Harding Turner","Frederick_Harding_Turner","international","1911-1914","scotland","Scotland_national_rugby_union_team",15,37,"1911","1914"
"Q5498353","Frederick Margrave","Frederick Margrave","Frederick_Margrave","international","1884-1884","wales",NA,2,0,"1884","1884"
"Q5498409","Frederick Mills","Frederick Mills","Frederick_Mills_(rugby_union)","amateur","NA-NA","marlborough nomads","Marlborough_Nomads",0,0,NA,NA
"Q5498409","Frederick Mills","Frederick Mills","Frederick_Mills_(rugby_union)","international","1872-1873","england","England_national_rugby_union_team",2,0,"1872","1873"
"Q5498745","Frederick Smithwick","Frederick Smithwick","Frederick_Smithwick","international","1898-1898","ireland","Republic_of_Ireland",2,0,"1898","1898"
"Q5498864","Frederick Timbury","Frederick Timbury","Frederick_Timbury","international","1910-1910","wallabies","Australia_national_rugby_union_team",2,0,"1910","1910"
"Q112148147","Andre Fouché","Andre Fouché","Andre_Fouch%C3%A9","senior_club","2019-2021","leopards","Leopards_(rugby_union)",9,30,"2019","2021"
"Q112148147","Andre Fouché","Andre Fouché","Andre_Fouch%C3%A9","senior_club","2022-","pumas","Pumas_(Currie_Cup)",5,0,"2022",NA
"Q5498928","Frederick Vorrath","Frederick Vorrath","Frederick_Vorrath","international","1935-1935","new zealand","New_Zealand_national_rugby_union_team",12,6,"1935","1935"
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2016-2017","waikato","Waikato_(National_Provincial_Championship)",12,0,"2016","2017"
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2017-2021","grenoble","FC_Grenoble_Rugby",65,40,"2017","2021"
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2021-2023","connacht","Connacht_Rugby",24,10,"2021","2023"
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2023-","oyonnax","Oyonnax_Rugby",2,0,"2023",NA
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","international","2009-2009","tonga u20","Tonga_national_under-20_rugby_union_team",4,5,"2009","2009"
"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","international","2017-","tonga","Tonga_national_under-20_rugby_union_team",28,20,"2017",NA
"Q5503879","Friedrich Michau","Friedrich Michau","Friedrich_Michau","amateur","-2004","drc hannover","DRC_Hannover",0,0,NA,"2004"
"Q5503879","Friedrich Michau","Friedrich Michau","Friedrich_Michau","amateur","2004-","fc st. pauli rugby","FC_St._Pauli_Rugby",0,0,"2004",NA
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","amateur","2011-2011","up tuks","University_of_Pretoria",1,0,"2011","2011"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","senior_club","2008-2013","blue bulls","Blue_Bulls",47,0,"2008","2013"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","senior_club","2009-2014","bulls","Blue_Bulls",34,0,"2009","2014"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2005-2005","s.a. schools b",NA,0,0,"2005","2005"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2006-2006","s.a. schools u18",NA,0,0,"2006","2006"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2007-2007","south africa under-19",NA,0,0,"2007","2007"
"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2008-2008","south africa u20","South_Africa_national_under-20_rugby_union_team",5,5,"2008","2008"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2005-2005","golden lions","Golden_Lions",1,0,"2005","2005"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2006-2006","free state cheetahs","Free_State_Cheetahs",6,0,"2006","2006"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2007-2007","golden lions","Golden_Lions",6,0,"2007","2007"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2008-2009","boland cavaliers","Boland_Cavaliers",22,0,"2008","2009"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2010-2012","griquas","Griquas_(rugby_union)",36,20,"2010","2012"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2012-2013","tarbes","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_Rugby",16,10,"2012","2013"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2013-2014","périgueux","CA_P%C3%A9rigueux",17,5,"2013","2014"
"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2014-2015","pumas","Pumas_(Currie_Cup)",11,10,"2014","2015"
"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2007-2013","counties manukau","Counties_Manukau_(National_Provincial_Championship)",63,65,"2007","2013"
"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2011-2013","chiefs","Chiefs_(Super_Rugby)",21,10,"2011","2013"
"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2013-","clermont","ASM_Clermont_Auvergne",269,237,"2013",NA
"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","international","2022-","samoa","Samoa_national_rugby_union_team",8,5,"2022",NA
"Q55062286","Vivian Weston","Vivian Weston","Vivian_Weston","amateur","NA-NA","british army","Army_Rugby_Union",0,0,NA,NA
"Q55062286","Vivian Weston","Vivian Weston","Vivian_Weston","international","1936-1936","scotland","Scotland",2,0,"1936","1936"
"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","NA-NA","blackheath f.c.","Blackheath_F.C.",0,0,NA,NA
"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","NA-NA","barbarian f.c.","Barbarian_F.C.",0,0,NA,NA
"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","NA-NA","somerset","Wellington,_Somerset",0,0,NA,NA
"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","international","1886-1890","england","England_national_rugby_union_team",3,0,"1886","1890"
"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","international","1891-1896","british isles xv","British_%26_Irish_Lions",7,3,"1891","1896"
"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","amateur","2015-2015","college rovers",NA,0,0,"2015","2015"
"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","senior_club","2006-2011","blue bulls","Blue_Bulls",58,15,"2006","2011"
"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","senior_club","2010-2010","bulls","Blue_Bulls",2,0,"2010","2010"
"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","senior_club","2016-2018","rugby club vannes","Rugby_Club_Vannes",0,0,"2016","2018"
"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","senior_club","2018-","rgc 1404","RGC_1404",0,0,"2018",NA
"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","international","2013-2013","wales u16",NA,0,0,"2013","2013"
"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","international","2014-2014","wales u18",NA,0,0,"2014","2014"
"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","amateur","2012-2014","nmmu madibaz","Nelson_Mandela_University",0,0,"2012","2014"
"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","amateur","2015-2016","port elizabeth police",NA,0,0,"2015","2016"
"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","senior_club","2018-","eastern province kings","Eastern_Province_Elephants",5,0,"2018",NA
"Q55081024","Vazha Kapanadze","Vazha Kapanadze","Vazha_Kapanadze","senior_club","2015-2018","chambery","Stade_Olympique_Chamb%C3%A9rien_Rugby",31,0,"2015","2018"
"Q55081024","Vazha Kapanadze","Vazha Kapanadze","Vazha_Kapanadze","senior_club","2018-","grenoble","FC_Grenoble_Rugby",0,0,"2018",NA
"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","amateur","2015-2015","ukzn impi","University_of_KwaZulu-Natal",0,0,"2015","2015"
"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2016-2017","sharks xv","Sharks_(Currie_Cup)",8,0,"2016","2017"
"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2017-2018","eastern province elephants","Eastern_Province_Elephants",2,5,"2017","2018"
"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2017-2018","southern kings","Southern_Kings",11,0,"2017","2018"
"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2020-","rugby atl","Rugby_Football_Club_Los_Angeles",0,0,"2020",NA
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2015-2016","f.i.r. academy","Italy_national_under-20_rugby_union_team",0,0,"2015","2016"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2016-2017","lyons piacenza","Rugby_Lyons_Piacenza",10,5,"2016","2017"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2017-2018","calvisano","Rugby_Calvisano",10,10,"2017","2018"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2018-2022","zebre","Zebre_Parma",38,0,"2018","2022"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2022-2023","london irish","London_Irish",0,0,"2022","2023"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2023-","benetton","Benetton_Rugby",0,0,"2023",NA
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","international","2016-2017","italy under 20","Italy_national_under-20_rugby_union_team",8,0,"2016","2017"
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","international","2018-","italy","Italy_national_under-20_rugby_union_team",16,0,"2018",NA
"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2016-2018","rouen","Rouen_Normandie_Rugby",39,261,"2016","2018"
"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2018-2020","nevers","USON_Nevers",40,335,"2018","2020"
"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2020-2021","leicester tigers","Leicester_Tigers",26,155,"2020","2021"
"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2021-","pau","Section_Paloise",37,285,"2021",NA
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2014-2015","boland cavaliers","Boland_Cavaliers",10,20,"2014","2015"
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017-2017","western province","Western_Province_(rugby_union)",5,0,"2017","2017"
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017-2017","eastern province kings","Eastern_Province_Elephants",2,20,"2017","2017"
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017-2019","southern kings","Southern_Kings",24,45,"2017","2019"
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2019-2020","dijon","Stade_Dijonnais_C%C3%B4te_D%27Or",14,35,"2019","2020"
"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2020-2021","griquas","Griquas_(rugby_union)",6,0,"2020","2021"
"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2015-2016","vannes","Vannes",3,0,"2015","2016"
"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2016-2023","stade français","Stade_Fran%C3%A7ais",127,68,"2016","2023"
"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2017-2017","→vannes(loan)",NA,7,10,"2017","2017"
"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2023-","provence","Provence_Rugby",3,10,"2023",NA
"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","international","2017-2018","france u20","France_national_under-20_rugby_union_team",12,5,"2017","2018"
"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2013-2013","randwick drufc","Randwick_DRUFC",0,0,"2013","2013"
"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2014-2014","nsw country eagles","New_South_Wales_Country_Eagles",0,0,"2014","2014"
"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2015-2015","greater sydney rams","Greater_Sydney_Rams",0,0,"2015","2015"
"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2019-2019","glendale raptors","American_Raptors",0,0,"2019","2019"
"Q55081398","William A. Munro","William A. Munro","William_A._Munro","international","2017-","australian barbarians","Australian_Barbarians",0,0,"2017",NA
"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","senior_club","2019-2019","zimbabwe academy","Zimbabwe_national_rugby_union_team",5,0,"2019","2019"
"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","senior_club","2022-","zimbabwe goshawks","Zimbabwe_national_rugby_union_team",1,0,"2022",NA
"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","international","2016-2016","zimbabwe u20","Zimbabwe_national_under-20_rugby_union_team",3,8,"2016","2016"
"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","international","2018-","zimbabwe","Zimbabwe_national_rugby_union_team",7,15,"2018",NA
"Q103847385","George Cronjé","George Cronjé","George_Cronj%C3%A9","senior_club","2020-","cheetahs","Cheetahs_(rugby_union)",0,0,"2020",NA
"Q103847385","George Cronjé","George Cronjé","George_Cronj%C3%A9","senior_club","2020-","free state cheetahs","Free_State_Cheetahs",6,0,"2020",NA
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2013-2014","cavalieri prato","Rugby_Club_I_Cavalieri_Prato",9,0,"2013","2014"
